title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe
Full body A,"4 Jun 2026, 16:42","4 Jun 2026, 17:03",,Bent Over Row (Barbell),,,1,normal,110,8,,,
Full body A,"4 Jun 2026, 16:42","4 Jun 2026, 17:03",,Bent Over Row (Barbell),,,2,normal,110,6,,,
Full body A,"4 Jun 2026, 16:42","4 Jun 2026, 17:03",,Deadlift High Pull,,,0,normal,48,12,,,
Full body A,"4 Jun 2026, 16:42","4 Jun 2026, 17:03",,Deadlift High Pull,,,1,normal,48,8,,,
Full body A,"4 Jun 2026, 16:42","4 Jun 2026, 17:03",,Deadlift High Pull,,,2,normal,48,6,,,
Full body A,"4 Jun 2026, 16:42","4 Jun 2026, 17:03",,Deadlift High Pull,,,3,normal,48,6,,,
"Day 5 - Shoulders, Traps and Forearms","9 Mar 2023, 17:11","9 Mar 2023, 17:45",,Arnold Press (Dumbbell),,,2,normal,24,11,,,
"Day 5 - Shoulders, Traps and Forearms","3 Mar 2023, 16:25","3 Mar 2023, 17:25",,Arnold Press (Dumbbell),,,0,normal,24,9,,,
"Day 5 - Shoulders, Traps and Forearms","3 Mar 2023, 16:25","3 Mar 2023, 17:25",,Arnold Press (Dumbbell),,,1,normal,24,9,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Push Up,,,0,normal,0,25,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Push Up,,,1,normal,0,10,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Push Up,,,2,normal,0,7,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Decline Push Up,,,0,normal,0,10,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Decline Push Up,,,1,normal,0,10,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Decline Push Up,,,2,normal,0,10,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Floor Triceps Dip,,,0,normal,0,12,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Floor Triceps Dip,,,1,normal,0,12,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Floor Triceps Dip,,,2,normal,0,12,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Standing Calf Raise,,,0,normal,0,25,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Standing Calf Raise,,,1,normal,0,25,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Standing Calf Raise,,,2,normal,0,25,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,bicep Towel,,,0,normal,0,10,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,bicep Towel,,,1,normal,0,10,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,bicep Towel,,,2,normal,0,10,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Superman,,,0,normal,0,10,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Superman,,,1,normal,0,10,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Superman,,,2,normal,0,10,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Assisted Pistol Squats,,,0,normal,0,3,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Pike Pushup,,,0,normal,0,10,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Pike Pushup,,,1,normal,0,10,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Pike Pushup,,,2,normal,0,10,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Squat (Bodyweight),,,0,normal,0,15,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Squat (Bodyweight),,,1,normal,0,15,,,
Evening workout 🏋️,"30 May 2026, 18:28","30 May 2026, 19:04",,Squat (Bodyweight),,,2,normal,0,18,,,
"Day 5 - Shoulders, Traps and Forearms","3 Mar 2023, 16:25","3 Mar 2023, 17:25",,Arnold Press (Dumbbell),,,2,normal,24,9,,,
"Day 5 - Shoulders, Traps and Forearms","24 Feb 2023, 11:20","24 Feb 2023, 12:19",,Arnold Press (Dumbbell),,,0,normal,24,8,,,
"Day 5 - Shoulders, Traps and Forearms","24 Feb 2023, 11:20","24 Feb 2023, 12:19",,Arnold Press (Dumbbell),,,1,normal,24,8,,,
Full body A,"27 May 2026, 16:46","27 May 2026, 17:13",,Bent Over Row (Barbell),,,0,normal,100,12,,,
Full body A,"27 May 2026, 16:46","27 May 2026, 17:13",,Bent Over Row (Barbell),,,1,normal,100,8,,,
Full body A,"27 May 2026, 16:46","27 May 2026, 17:13",,Bent Over Row (Barbell),,,2,normal,100,8,,,
Full body A,"27 May 2026, 16:46","27 May 2026, 17:13",,Bent Over Row (Barbell),,,3,normal,100,4,,,
Full body A,"27 May 2026, 16:46","27 May 2026, 17:13",,Deadlift High Pull,,Barra,0,normal,40,12,,,
Full body A,"27 May 2026, 16:46","27 May 2026, 17:13",,Deadlift High Pull,,Barra,1,normal,40,12,,,
Full body A,"27 May 2026, 16:46","27 May 2026, 17:13",,Deadlift High Pull,,Barra,2,normal,40,8,,,
"Day 5 - Shoulders, Traps and Forearms","24 Feb 2023, 11:20","24 Feb 2023, 12:19",,Arnold Press (Dumbbell),,,2,normal,24,8,,,
"Day 5 - Shoulders, Traps and Forearms","10 Feb 2023, 16:20","10 Feb 2023, 17:21",,Arnold Press (Dumbbell),,,0,normal,20,12,,,
"Day 5 - Shoulders, Traps and Forearms","10 Feb 2023, 16:20","10 Feb 2023, 17:21",,Arnold Press (Dumbbell),,,1,normal,20,12,,,
Full body A,"27 May 2026, 16:46","27 May 2026, 17:13",,Goblet Squat,,,0,normal,44,20,,,
Full body A,"27 May 2026, 16:46","27 May 2026, 17:13",,Goblet Squat,,,1,normal,44,10,,,
Full body A,"27 May 2026, 16:46","27 May 2026, 17:13",,Goblet Squat,,,2,normal,44,10,,,
Full body A,"27 May 2026, 16:46","27 May 2026, 17:13",,Romanian Deadlift (Barbell),,,0,normal,40,12,,,
Full body A,"27 May 2026, 16:46","27 May 2026, 17:13",,Romanian Deadlift (Barbell),,,1,normal,40,10,,,
Full body A,"27 May 2026, 16:46","27 May 2026, 17:13",,Romanian Deadlift (Barbell),,,2,normal,40,10,,,
Evening workout 🏋️,"22 May 2026, 21:22","22 May 2026, 21:49",,Push Up,,,0,normal,0,25,,,
Evening workout 🏋️,"22 May 2026, 21:22","22 May 2026, 21:49",,Push Up,,,1,normal,0,20,,,
Evening workout 🏋️,"22 May 2026, 21:22","22 May 2026, 21:49",,Push Up,,,2,normal,0,14,,,
Evening workout 🏋️,"22 May 2026, 21:22","22 May 2026, 21:49",,Floor Triceps Dip,,,0,normal,0,10,,,
Evening workout 🏋️,"22 May 2026, 21:22","22 May 2026, 21:49",,Floor Triceps Dip,,,1,normal,0,10,,,
Evening workout 🏋️,"22 May 2026, 21:22","22 May 2026, 21:49",,Floor Triceps Dip,,,2,normal,0,10,,,
Evening workout 🏋️,"22 May 2026, 21:22","22 May 2026, 21:49",,Lateral Lunge,,,0,normal,0,20,,,
Evening workout 🏋️,"22 May 2026, 21:22","22 May 2026, 21:49",,Lateral Lunge,,,1,normal,0,13,,,
Evening workout 🏋️,"22 May 2026, 21:22","22 May 2026, 21:49",,Lateral Lunge,,,2,normal,0,13,,,
Evening workout 🏋️,"22 May 2026, 21:22","22 May 2026, 21:49",,Pike Pushup,,,0,normal,0,10,,,
Evening workout 🏋️,"22 May 2026, 21:22","22 May 2026, 21:49",,Pike Pushup,,,1,normal,0,10,,,
Evening workout 🏋️,"22 May 2026, 21:22","22 May 2026, 21:49",,Pike Pushup,,,2,normal,0,10,,,
1. Chest Shoulders and Triceps,"19 May 2026, 16:30","19 May 2026, 17:13",,Bench Press (Barbell),,,0,warmup,40,12,,,
1. Chest Shoulders and Triceps,"19 May 2026, 16:30","19 May 2026, 17:13",,Bench Press (Barbell),,,1,normal,100,9,,,
1. Chest Shoulders and Triceps,"19 May 2026, 16:30","19 May 2026, 17:13",,Bench Press (Barbell),,,2,normal,100,8,,,
1. Chest Shoulders and Triceps,"19 May 2026, 16:30","19 May 2026, 17:13",,Bench Press (Barbell),,,3,normal,100,8,,,
"Day 5 - Shoulders, Traps and Forearms","10 Feb 2023, 16:20","10 Feb 2023, 17:21",,Arnold Press (Dumbbell),,,2,normal,20,12,,,
"Day 5 - Shoulders, Traps and Forearms","31 Jan 2023, 16:22","31 Jan 2023, 17:11",,Arnold Press (Dumbbell),,,0,normal,20,11,,,
"Day 5 - Shoulders, Traps and Forearms","31 Jan 2023, 16:22","31 Jan 2023, 17:11",,Arnold Press (Dumbbell),,,1,normal,20,11,,,
"Day 5 - Shoulders, Traps and Forearms","31 Jan 2023, 16:22","31 Jan 2023, 17:11",,Arnold Press (Dumbbell),,,2,normal,20,11,,,
"Day 5 - Shoulders, Traps and Forearms","25 Jan 2023, 16:37","25 Jan 2023, 17:32",,Arnold Press (Dumbbell),,,0,normal,20,10,,,
"Day 5 - Shoulders, Traps and Forearms","25 Jan 2023, 16:37","25 Jan 2023, 17:32",,Arnold Press (Dumbbell),,,1,normal,20,10,,,
"Day 5 - Shoulders, Traps and Forearms","25 Jan 2023, 16:37","25 Jan 2023, 17:32",,Arnold Press (Dumbbell),,,2,normal,20,10,,,
"Day 5 - Shoulders, Traps and Forearms","20 Jan 2023, 17:36","20 Jan 2023, 18:22",,Arnold Press (Dumbbell),,,0,normal,20,9,,,
"Day 5 - Shoulders, Traps and Forearms","20 Jan 2023, 17:36","20 Jan 2023, 18:22",,Arnold Press (Dumbbell),,,1,normal,20,9,,,
"Day 5 - Shoulders, Traps and Forearms","20 Jan 2023, 17:36","20 Jan 2023, 18:22",,Arnold Press (Dumbbell),,,2,normal,20,9,,,
Push,"15 Jun 2026, 17:41","15 Jun 2026, 18:32",,Bench Press (Dumbbell),,,0,warmup,20,12,,,
Push,"15 Jun 2026, 17:41","15 Jun 2026, 18:32",,Bench Press (Dumbbell),,,1,warmup,24,12,,,
Push,"15 Jun 2026, 17:41","15 Jun 2026, 18:32",,Bench Press (Dumbbell),,,2,normal,36,12,,,
Push,"15 Jun 2026, 17:41","15 Jun 2026, 18:32",,Bench Press (Dumbbell),,,3,normal,36,12,,,
1. Chest Shoulders and Triceps,"19 May 2026, 16:30","19 May 2026, 17:13",,Triceps Rope Pushdown,,,0,normal,10,10,,,
1. Chest Shoulders and Triceps,"19 May 2026, 16:30","19 May 2026, 17:13",,Triceps Rope Pushdown,,,1,normal,10,10,,,
1. Chest Shoulders and Triceps,"19 May 2026, 16:30","19 May 2026, 17:13",,Triceps Rope Pushdown,,,2,normal,10,10,,,
1. Chest Shoulders and Triceps,"19 May 2026, 16:30","19 May 2026, 17:13",,Dead Hang,,,0,normal,,,,30,
1. Chest Shoulders and Triceps,"19 May 2026, 16:30","19 May 2026, 17:13",,Dead Hang,,,1,normal,,,,21,
1. Chest Shoulders and Triceps,"19 May 2026, 16:30","19 May 2026, 17:13",,Dead Hang,,,2,normal,,,,17,
1. Chest Shoulders and Triceps,"19 May 2026, 16:30","19 May 2026, 17:13",,Hanging Knee Raise,,,0,normal,,15,,,
1. Chest Shoulders and Triceps,"19 May 2026, 16:30","19 May 2026, 17:13",,Hanging Knee Raise,,,1,normal,,15,,,
1. Chest Shoulders and Triceps,"19 May 2026, 16:30","19 May 2026, 17:13",,Hanging Knee Raise,,,2,normal,,10,,,
Afternoon workout 💪,"18 May 2026, 17:17","18 May 2026, 17:20",,Hanging Knee Raise,,,0,normal,,12,,,
Afternoon workout 💪,"18 May 2026, 17:17","18 May 2026, 17:20",,Hanging Knee Raise,,,1,normal,,15,,,
Afternoon workout 💪,"18 May 2026, 17:17","18 May 2026, 17:20",,Hanging Knee Raise,,,2,normal,,15,,,
Afternoon workout 💪,"18 May 2026, 17:17","18 May 2026, 17:20",,Bicep Curl (Barbell),,,0,normal,20,12,,,
Push,"15 Jun 2026, 17:41","15 Jun 2026, 18:32",,Bench Press (Dumbbell),,,4,normal,36,12,,,
Full Body 1,"9 Dec 2025, 18:06","9 Dec 2025, 19:08",,Bench Press (Dumbbell),,Hasta el fondo,0,normal,20,12,,,
Full Body 1,"9 Dec 2025, 18:06","9 Dec 2025, 19:08",,Bench Press (Dumbbell),,Hasta el fondo,1,normal,20,10,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Bent Over Row (Barbell),,,0,normal,40,12,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Bent Over Row (Barbell),,,1,normal,40,10,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Bent Over Row (Barbell),,,2,normal,40,10,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Deadlift High Pull,,,0,normal,16,12,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Deadlift High Pull,,,1,normal,16,10,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Deadlift High Pull,,,2,normal,16,10,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Lat Pulldown (Cable),,,0,normal,30,12,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Lat Pulldown (Cable),,,1,normal,35,10,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Lat Pulldown (Cable),,,2,normal,35,10,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Squat (Bodyweight),,,0,normal,,20,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Squat (Bodyweight),,,1,normal,,20,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Squat (Bodyweight),,,2,normal,,16,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Back Extension (Hyperextension),,,0,normal,,12,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Back Extension (Hyperextension),,,1,normal,,12,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Back Extension (Hyperextension),,,2,normal,,12,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Hanging Knee Raise,,,0,normal,,20,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Hanging Knee Raise,,,1,normal,,15,,,
Full body A,"14 May 2026, 16:41","14 May 2026, 17:15",,Hanging Knee Raise,,,2,normal,,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Bench Press (Barbell),,,0,normal,40,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Bench Press (Barbell),,,1,normal,40,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Bench Press (Barbell),,,2,normal,40,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Bench Press (Barbell),,,3,warmup,20,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Pull Up (Assisted),,,0,normal,21,7,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Pull Up (Assisted),,,1,normal,21,7,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Pull Up (Assisted),,,2,normal,21,6,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Pull Up (Assisted),,,3,warmup,28,9,,,
Full Body 1,"9 Dec 2025, 18:06","9 Dec 2025, 19:08",,Bench Press (Dumbbell),,Hasta el fondo,2,normal,20,10,,,
Full Body 1,"9 Dec 2025, 18:06","9 Dec 2025, 19:08",,Bench Press (Dumbbell),,Hasta el fondo,3,warmup,10,10,,,
Push,"4 Nov 2025, 18:03","4 Nov 2025, 18:54",,Bench Press (Dumbbell),,,0,warmup,10,15,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,EZ Bar Biceps Curl,,,0,normal,15,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,EZ Bar Biceps Curl,,,1,normal,15,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,EZ Bar Biceps Curl,,,2,normal,15,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,EZ Bar Biceps Curl,,,3,warmup,15,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Triceps Rope Pushdown,,,0,normal,10,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Triceps Rope Pushdown,,,1,normal,10,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Triceps Rope Pushdown,,,2,normal,10,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Hanging Knee Raise,,,0,normal,,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Hanging Knee Raise,,,1,normal,,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Hanging Knee Raise,,,2,normal,,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Dragon Flag,,Rodilla cerradas,0,normal,,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Dragon Flag,,Rodilla cerradas,1,normal,,10,,,
Full Body 1,"12 May 2026, 15:42","12 May 2026, 16:24",,Dragon Flag,,Rodilla cerradas,2,normal,,10,,,
Full body B,"15 Apr 2026, 17:02","15 Apr 2026, 17:38",,Chest Dip (Weighted),,Mu,0,normal,,12,,,
Full body B,"15 Apr 2026, 17:02","15 Apr 2026, 17:38",,Chest Dip (Weighted),,Mu,1,normal,,7,,,
Full body B,"15 Apr 2026, 17:02","15 Apr 2026, 17:38",,Chest Dip (Weighted),,Mu,2,normal,,7,,,
Full body B,"15 Apr 2026, 17:02","15 Apr 2026, 17:38",,Chest Dip (Weighted),,Mu,3,normal,,6,,,
Full body B,"15 Apr 2026, 17:02","15 Apr 2026, 17:38",,Single Arm Cable Row,,Subir a 15?,0,normal,10,12,,,
Full body B,"15 Apr 2026, 17:02","15 Apr 2026, 17:38",,Single Arm Cable Row,,Subir a 15?,1,normal,10,10,,,
Full body B,"15 Apr 2026, 17:02","15 Apr 2026, 17:38",,Single Arm Cable Row,,Subir a 15?,2,normal,10,10,,,
Full body B,"15 Apr 2026, 17:02","15 Apr 2026, 17:38",,Lateral Raise (Cable),,Subir a 3.75,0,normal,5,12,,,
Full body B,"15 Apr 2026, 17:02","15 Apr 2026, 17:38",,Lateral Raise (Cable),,Subir a 3.75,1,normal,2.5,12,,,
Full body B,"15 Apr 2026, 17:02","15 Apr 2026, 17:38",,Lateral Raise (Cable),,Subir a 3.75,2,normal,2.5,10,,,
Full body B,"15 Apr 2026, 17:02","15 Apr 2026, 17:38",,EZ Bar Biceps Curl,,,0,normal,10,12,,,
Full body B,"15 Apr 2026, 17:02","15 Apr 2026, 17:38",,EZ Bar Biceps Curl,,,1,normal,10,10,,,
Full body B,"15 Apr 2026, 17:02","15 Apr 2026, 17:38",,EZ Bar Biceps Curl,,,2,normal,10,10,,,
Push,"4 Nov 2025, 18:03","4 Nov 2025, 18:54",,Bench Press (Dumbbell),,,1,normal,14,12,,,
Push,"4 Nov 2025, 18:03","4 Nov 2025, 18:54",,Bench Press (Dumbbell),,,2,normal,16,12,,,
Push,"4 Nov 2025, 18:03","4 Nov 2025, 18:54",,Bench Press (Dumbbell),,,3,normal,16,12,,,
Full body B,"15 Apr 2026, 17:02","15 Apr 2026, 17:38",,Seated Leg Curl (Machine),,,0,normal,30,12,,,
Full body B,"15 Apr 2026, 17:02","15 Apr 2026, 17:38",,Seated Leg Curl (Machine),,,1,normal,30,8,,,
Full body B,"15 Apr 2026, 17:02","15 Apr 2026, 17:38",,Seated Leg Curl (Machine),,,2,normal,30,12,,,
Day 2 - Chest & Triceps,"11 Jun 2025, 18:10","11 Jun 2025, 19:03",,Bench Press (Dumbbell),,,0,normal,14,12,,,
Day 2 - Chest & Triceps,"11 Jun 2025, 18:10","11 Jun 2025, 19:03",,Bench Press (Dumbbell),,,1,normal,14,12,,,
Day 2 - Chest & Triceps,"11 Jun 2025, 18:10","11 Jun 2025, 19:03",,Bench Press (Dumbbell),,,2,normal,14,14,,,
Full body A,"6 Apr 2026, 16:13","6 Apr 2026, 16:31",,Bent Over Row (Barbell),,,0,normal,30,12,,,
Full body A,"6 Apr 2026, 16:13","6 Apr 2026, 16:31",,Bent Over Row (Barbell),,,1,normal,30,10,,,
Full body A,"6 Apr 2026, 16:13","6 Apr 2026, 16:31",,Bent Over Row (Barbell),,,2,normal,30,10,,,
Full body A,"6 Apr 2026, 16:13","6 Apr 2026, 16:31",,Deadlift High Pull,,,0,normal,16,12,,,
Full body A,"6 Apr 2026, 16:13","6 Apr 2026, 16:31",,Deadlift High Pull,,,1,normal,16,10,,,
Full body A,"6 Apr 2026, 16:13","6 Apr 2026, 16:31",,Deadlift High Pull,,,2,normal,16,10,,,
Full body A,"6 Apr 2026, 16:13","6 Apr 2026, 16:31",,Pull Up,,,0,normal,,6,,,
Full body A,"6 Apr 2026, 16:13","6 Apr 2026, 16:31",,Pull Up,,,1,normal,,4,,,
Full body A,"6 Apr 2026, 16:13","6 Apr 2026, 16:31",,Pull Up,,,2,normal,,4,,,
Day 2 - Chest & Triceps,"30 Jan 2024, 17:16","30 Jan 2024, 18:28",,Bench Press (Dumbbell),,,0,normal,14,10,,,
Day 2 - Chest & Triceps,"30 Jan 2024, 17:16","30 Jan 2024, 18:28",,Bench Press (Dumbbell),,,1,normal,14,10,,,
Day 2 - Chest & Triceps,"30 Jan 2024, 17:16","30 Jan 2024, 18:28",,Bench Press (Dumbbell),,,2,normal,14,10,,,
Day 1. Chest Massacre 🦊,"2 Jan 2024, 16:41","2 Jan 2024, 17:48",,Bench Press (Dumbbell),,,0,normal,12,10,,,
Full Body 1,"1 Apr 2026, 17:32","1 Apr 2026, 18:05",,Seated Row (Machine),,,0,normal,35,10,,,
Full Body 1,"1 Apr 2026, 17:32","1 Apr 2026, 18:05",,Seated Row (Machine),,,1,normal,35,10,,,
Full Body 1,"1 Apr 2026, 17:32","1 Apr 2026, 18:05",,Seated Row (Machine),,,2,normal,35,10,,,
Full Body 1,"1 Apr 2026, 17:32","1 Apr 2026, 18:05",,Seated Row (Machine),,,3,warmup,25,12,,,
Full Body 1,"1 Apr 2026, 17:32","1 Apr 2026, 18:05",,Shoulder Press (Machine Plates),,,0,normal,15,10,,,
Full Body 1,"1 Apr 2026, 17:32","1 Apr 2026, 18:05",,Shoulder Press (Machine Plates),,,1,normal,15,10,,,
Full Body 1,"1 Apr 2026, 17:32","1 Apr 2026, 18:05",,Shoulder Press (Machine Plates),,,2,normal,15,10,,,
Full Body 1,"1 Apr 2026, 17:32","1 Apr 2026, 18:05",,Shoulder Press (Machine Plates),,,3,warmup,10,10,,,
Day 1. Chest Massacre 🦊,"2 Jan 2024, 16:41","2 Jan 2024, 17:48",,Bench Press (Dumbbell),,,1,normal,12,10,,,
Day 1. Chest Massacre 🦊,"2 Jan 2024, 16:41","2 Jan 2024, 17:48",,Bench Press (Dumbbell),,,2,normal,12,10,,,
Chest/biceps,"6 Nov 2023, 17:41","6 Nov 2023, 18:26",,Bench Press (Dumbbell),,,0,normal,10,10,,,
Chest/biceps,"6 Nov 2023, 17:41","6 Nov 2023, 18:26",,Bench Press (Dumbbell),,,1,normal,10,10,,,
Full Body 1,"1 Apr 2026, 17:32","1 Apr 2026, 18:05",,Triceps Rope Pushdown,,,0,normal,12.5,10,,,
Full Body 1,"1 Apr 2026, 17:32","1 Apr 2026, 18:05",,Triceps Rope Pushdown,,,1,normal,12.5,10,,,
Full Body 1,"1 Apr 2026, 17:32","1 Apr 2026, 18:05",,Triceps Rope Pushdown,,,2,normal,12.5,10,,,
Full Body 1,"1 Apr 2026, 17:32","1 Apr 2026, 18:05",,Triceps Rope Pushdown,,,3,warmup,10,10,,,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,Chest Dip (Weighted),,,0,normal,5,12,,,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,Chest Dip (Weighted),,,1,normal,5,11,,,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,Chest Dip (Weighted),,,2,normal,5,9,,,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,Single Arm Cable Row,,,0,normal,20,12,,,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,Single Arm Cable Row,,,1,normal,20,10,,,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,Single Arm Cable Row,,,2,normal,20,10,,,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,Lateral Raise (Cable),,,0,normal,5,12,,,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,Lateral Raise (Cable),,,1,normal,5,11,,,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,Lateral Raise (Cable),,,2,normal,5,9,,,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,EZ Bar Biceps Curl,,,0,normal,25,12,,,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,EZ Bar Biceps Curl,,,1,normal,25,9,,,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,EZ Bar Biceps Curl,,,2,normal,25,7,,,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,EZ Bar Biceps Curl,,,3,normal,25,4,,,
Chest/biceps,"6 Nov 2023, 17:41","6 Nov 2023, 18:26",,Bench Press (Dumbbell),,,2,normal,10,10,,,
Day 2 - Chest & Triceps,"30 Jan 2023, 17:06","30 Jan 2023, 17:57",,Bench Press Burn (Dumbbell),,,0,normal,,,,298,
Day 2 - Chest & Triceps,"17 Jan 2023, 17:29","17 Jan 2023, 18:04",,Bench Press Burn (Dumbbell),,,0,normal,,,,309,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,Seated Leg Curl (Machine),,,0,normal,55,12,,,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,Seated Leg Curl (Machine),,,1,normal,55,8,,,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,Seated Leg Curl (Machine),,,2,normal,55,6,,,
Full body B,"29 Jan 2026, 17:46","29 Jan 2026, 18:22",,Seated Leg Curl (Machine),,,3,normal,55,6,,,
Full Body 1,"22 May 2023, 18:30","22 May 2023, 19:14",,Bent Over Fly (Dumbbell),,,0,normal,6,20,,,
Full Body 1,"9 Dec 2025, 18:06","9 Dec 2025, 19:08",,Bent Over Row (Dumbbell),,20kg x 2,0,normal,40,12,,,
Full Body 1,"9 Dec 2025, 18:06","9 Dec 2025, 19:08",,Bent Over Row (Dumbbell),,20kg x 2,1,normal,40,12,,,
Full Body 1,"9 Dec 2025, 18:06","9 Dec 2025, 19:08",,Bent Over Row (Dumbbell),,20kg x 2,2,normal,40,11,,,
Full body A,"27 Jan 2026, 17:21","27 Jan 2026, 17:57",,Bent Over Row (Barbell),,,0,normal,50,12,,,
Full body A,"27 Jan 2026, 17:21","27 Jan 2026, 17:57",,Bent Over Row (Barbell),,,1,normal,50,9,,,
Full body A,"27 Jan 2026, 17:21","27 Jan 2026, 17:57",,Bent Over Row (Barbell),,,2,normal,50,7,,,
Full body A,"27 Jan 2026, 17:21","27 Jan 2026, 17:57",,Bent Over Row (Barbell),,,3,normal,50,4,,,
