Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2023-03-03 16:25:00;Day 5 - Shoulders, Traps and Forearms;Arnold Press (Dumbbell);3;24.0;kg;9.0;;;;0;;;1h 0m
2023-02-24 11:20:00;Day 5 - Shoulders, Traps and Forearms;Arnold Press (Dumbbell);1;24.0;kg;8.0;;;;0;;;59m
2023-02-24 11:20:00;Day 5 - Shoulders, Traps and Forearms;Arnold Press (Dumbbell);2;24.0;kg;8.0;;;;0;;;59m
2026-05-27 16:46:00;Full body A;Bent Over Row (Barbell);1;100.0;kg;12.0;;;;0;;;27m
2026-05-27 16:46:00;Full body A;Bent Over Row (Barbell);2;100.0;kg;8.0;;;;0;;;27m
2026-05-27 16:46:00;Full body A;Bent Over Row (Barbell);3;100.0;kg;8.0;;;;0;;;27m
2026-05-27 16:46:00;Full body A;Bent Over Row (Barbell);4;100.0;kg;4.0;;;;0;;;27m
2026-05-27 16:46:00;Full body A;Deadlift High Pull;1;40.0;kg;12.0;;;;0;Barra;;27m
2026-05-27 16:46:00;Full body A;Deadlift High Pull;2;40.0;kg;12.0;;;;0;Barra;;27m
2026-05-27 16:46:00;Full body A;Deadlift High Pull;3;40.0;kg;8.0;;;;0;Barra;;27m
2023-02-24 11:20:00;Day 5 - Shoulders, Traps and Forearms;Arnold Press (Dumbbell);3;24.0;kg;8.0;;;;0;;;59m
2023-02-10 16:20:00;Day 5 - Shoulders, Traps and Forearms;Arnold Press (Dumbbell);1;20.0;kg;12.0;;;;0;;;1h 1m
2023-02-10 16:20:00;Day 5 - Shoulders, Traps and Forearms;Arnold Press (Dumbbell);2;20.0;kg;12.0;;;;0;;;1h 1m
2026-05-27 16:46:00;Full body A;Goblet Squat;1;44.0;kg;20.0;;;;0;;;27m
2026-05-27 16:46:00;Full body A;Goblet Squat;2;44.0;kg;10.0;;;;0;;;27m
2026-05-27 16:46:00;Full body A;Goblet Squat;3;44.0;kg;10.0;;;;0;;;27m
2026-05-27 16:46:00;Full body A;Romanian Deadlift (Barbell);1;40.0;kg;12.0;;;;0;;;27m
2026-05-27 16:46:00;Full body A;Romanian Deadlift (Barbell);2;40.0;kg;10.0;;;;0;;;27m
2026-05-27 16:46:00;Full body A;Romanian Deadlift (Barbell);3;40.0;kg;10.0;;;;0;;;27m
2026-05-22 21:22:00;Evening workout 🏋️;Push Up;1;0.0;kg;25.0;;;;0;;;27m
2026-05-22 21:22:00;Evening workout 🏋️;Push Up;2;0.0;kg;20.0;;;;0;;;27m
2026-05-22 21:22:00;Evening workout 🏋️;Push Up;3;0.0;kg;14.0;;;;0;;;27m
2026-05-22 21:22:00;Evening workout 🏋️;Floor Triceps Dip;1;0.0;kg;10.0;;;;0;;;27m
2026-05-22 21:22:00;Evening workout 🏋️;Floor Triceps Dip;2;0.0;kg;10.0;;;;0;;;27m
2026-05-22 21:22:00;Evening workout 🏋️;Floor Triceps Dip;3;0.0;kg;10.0;;;;0;;;27m
2026-05-22 21:22:00;Evening workout 🏋️;Lateral Lunge;1;0.0;kg;20.0;;;;0;;;27m
2026-05-22 21:22:00;Evening workout 🏋️;Lateral Lunge;2;0.0;kg;13.0;;;;0;;;27m
2026-05-22 21:22:00;Evening workout 🏋️;Lateral Lunge;3;0.0;kg;13.0;;;;0;;;27m
2026-05-22 21:22:00;Evening workout 🏋️;Pike Pushup;1;0.0;kg;10.0;;;;0;;;27m
2026-05-22 21:22:00;Evening workout 🏋️;Pike Pushup;2;0.0;kg;10.0;;;;0;;;27m
2026-05-22 21:22:00;Evening workout 🏋️;Pike Pushup;3;0.0;kg;10.0;;;;0;;;27m
2026-05-19 16:30:00;1. Chest Shoulders and Triceps;Bench Press (Barbell);1;40.0;kg;12.0;;;;0;;;43m
2026-05-19 16:30:00;1. Chest Shoulders and Triceps;Bench Press (Barbell);2;100.0;kg;9.0;;;;0;;;43m
2026-05-19 16:30:00;1. Chest Shoulders and Triceps;Bench Press (Barbell);3;100.0;kg;8.0;;;;0;;;43m
2026-05-19 16:30:00;1. Chest Shoulders and Triceps;Bench Press (Barbell);4;100.0;kg;8.0;;;;0;;;43m
2023-02-10 16:20:00;Day 5 - Shoulders, Traps and Forearms;Arnold Press (Dumbbell);3;20.0;kg;12.0;;;;0;;;1h 1m
2023-01-31 16:22:00;Day 5 - Shoulders, Traps and Forearms;Arnold Press (Dumbbell);1;20.0;kg;11.0;;;;0;;;49m
2023-01-31 16:22:00;Day 5 - Shoulders, Traps and Forearms;Arnold Press (Dumbbell);2;20.0;kg;11.0;;;;0;;;49m
2023-01-31 16:22:00;Day 5 - Shoulders, Traps and Forearms;Arnold Press (Dumbbell);3;20.0;kg;11.0;;;;0;;;49m
2023-01-25 16:37:00;Day 5 - Shoulders, Traps and Forearms;Arnold Press (Dumbbell);1;20.0;kg;10.0;;;;0;;;55m
2023-01-25 16:37:00;Day 5 - Shoulders, Traps and Forearms;Arnold Press (Dumbbell);2;20.0;kg;10.0;;;;0;;;55m
2023-01-25 16:37:00;Day 5 - Shoulders, Traps and Forearms;Arnold Press (Dumbbell);3;20.0;kg;10.0;;;;0;;;55m
2023-01-20 17:36:00;Day 5 - Shoulders, Traps and Forearms;Arnold Press (Dumbbell);1;20.0;kg;9.0;;;;0;;;46m
2023-01-20 17:36:00;Day 5 - Shoulders, Traps and Forearms;Arnold Press (Dumbbell);2;20.0;kg;9.0;;;;0;;;46m
2023-01-20 17:36:00;Day 5 - Shoulders, Traps and Forearms;Arnold Press (Dumbbell);3;20.0;kg;9.0;;;;0;;;46m
2026-06-15 17:41:00;Push;Bench Press (Dumbbell);1;20.0;kg;12.0;;;;0;;;51m
2026-06-15 17:41:00;Push;Bench Press (Dumbbell);2;24.0;kg;12.0;;;;0;;;51m
2026-06-15 17:41:00;Push;Bench Press (Dumbbell);3;36.0;kg;12.0;;;;0;;;51m
2026-06-15 17:41:00;Push;Bench Press (Dumbbell);4;36.0;kg;12.0;;;;0;;;51m
2026-05-19 16:30:00;1. Chest Shoulders and Triceps;Triceps Rope Pushdown;1;10.0;kg;10.0;;;;0;;;43m
2026-05-19 16:30:00;1. Chest Shoulders and Triceps;Triceps Rope Pushdown;2;10.0;kg;10.0;;;;0;;;43m
2026-05-19 16:30:00;1. Chest Shoulders and Triceps;Triceps Rope Pushdown;3;10.0;kg;10.0;;;;0;;;43m
2026-05-19 16:30:00;1. Chest Shoulders and Triceps;Dead Hang;1;;kg;;;;;30;;;43m
2026-05-19 16:30:00;1. Chest Shoulders and Triceps;Dead Hang;2;;kg;;;;;21;;;43m
2026-05-19 16:30:00;1. Chest Shoulders and Triceps;Dead Hang;3;;kg;;;;;17;;;43m
2026-05-19 16:30:00;1. Chest Shoulders and Triceps;Hanging Knee Raise;1;;kg;15.0;;;;0;;;43m
2026-05-19 16:30:00;1. Chest Shoulders and Triceps;Hanging Knee Raise;2;;kg;15.0;;;;0;;;43m
2026-05-19 16:30:00;1. Chest Shoulders and Triceps;Hanging Knee Raise;3;;kg;10.0;;;;0;;;43m
2026-05-18 17:17:00;Afternoon workout 💪;Hanging Knee Raise;1;;kg;12.0;;;;0;;;3m
2026-05-18 17:17:00;Afternoon workout 💪;Hanging Knee Raise;2;;kg;15.0;;;;0;;;3m
2026-05-18 17:17:00;Afternoon workout 💪;Hanging Knee Raise;3;;kg;15.0;;;;0;;;3m
2026-05-18 17:17:00;Afternoon workout 💪;Bicep Curl (Barbell);1;20.0;kg;12.0;;;;0;;;3m
2026-06-15 17:41:00;Push;Bench Press (Dumbbell);5;36.0;kg;12.0;;;;0;;;51m
2025-12-09 18:06:00;Full Body 1;Bench Press (Dumbbell);1;20.0;kg;12.0;;;;0;Hasta el fondo;;1h 2m
2025-12-09 18:06:00;Full Body 1;Bench Press (Dumbbell);2;20.0;kg;10.0;;;;0;Hasta el fondo;;1h 2m
2026-05-14 16:41:00;Full body A;Bent Over Row (Barbell);1;40.0;kg;12.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Bent Over Row (Barbell);2;40.0;kg;10.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Bent Over Row (Barbell);3;40.0;kg;10.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Deadlift High Pull;1;16.0;kg;12.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Deadlift High Pull;2;16.0;kg;10.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Deadlift High Pull;3;16.0;kg;10.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Lat Pulldown (Cable);1;30.0;kg;12.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Lat Pulldown (Cable);2;35.0;kg;10.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Lat Pulldown (Cable);3;35.0;kg;10.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Squat (Bodyweight);1;;kg;20.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Squat (Bodyweight);2;;kg;20.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Squat (Bodyweight);3;;kg;16.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Back Extension (Hyperextension);1;;kg;12.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Back Extension (Hyperextension);2;;kg;12.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Back Extension (Hyperextension);3;;kg;12.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Hanging Knee Raise;1;;kg;20.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Hanging Knee Raise;2;;kg;15.0;;;;0;;;34m
2026-05-14 16:41:00;Full body A;Hanging Knee Raise;3;;kg;10.0;;;;0;;;34m
2026-05-12 15:42:00;Full Body 1;Bench Press (Barbell);1;40.0;kg;10.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;Bench Press (Barbell);2;40.0;kg;10.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;Bench Press (Barbell);3;40.0;kg;10.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;Bench Press (Barbell);4;20.0;kg;10.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;Pull Up (Assisted);1;21.0;kg;7.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;Pull Up (Assisted);2;21.0;kg;7.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;Pull Up (Assisted);3;21.0;kg;6.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;Pull Up (Assisted);4;28.0;kg;9.0;;;;0;;;42m
2025-12-09 18:06:00;Full Body 1;Bench Press (Dumbbell);3;20.0;kg;10.0;;;;0;Hasta el fondo;;1h 2m
2025-12-09 18:06:00;Full Body 1;Bench Press (Dumbbell);4;10.0;kg;10.0;;;;0;Hasta el fondo;;1h 2m
2025-11-04 18:03:00;Push;Bench Press (Dumbbell);1;10.0;kg;15.0;;;;0;;;51m
2026-05-12 15:42:00;Full Body 1;EZ Bar Biceps Curl;1;15.0;kg;10.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;EZ Bar Biceps Curl;2;15.0;kg;10.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;EZ Bar Biceps Curl;3;15.0;kg;10.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;EZ Bar Biceps Curl;4;15.0;kg;10.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;Triceps Rope Pushdown;1;10.0;kg;10.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;Triceps Rope Pushdown;2;10.0;kg;10.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;Triceps Rope Pushdown;3;10.0;kg;10.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;Hanging Knee Raise;1;;kg;10.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;Hanging Knee Raise;2;;kg;10.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;Hanging Knee Raise;3;;kg;10.0;;;;0;;;42m
2026-05-12 15:42:00;Full Body 1;Dragon Flag;1;;kg;10.0;;;;0;Rodilla cerradas;;42m
2026-05-12 15:42:00;Full Body 1;Dragon Flag;2;;kg;10.0;;;;0;Rodilla cerradas;;42m
2026-05-12 15:42:00;Full Body 1;Dragon Flag;3;;kg;10.0;;;;0;Rodilla cerradas;;42m
2026-04-15 17:02:00;Full body B;Chest Dip (Weighted);1;;kg;12.0;;;;0;Mu;;36m
2026-04-15 17:02:00;Full body B;Chest Dip (Weighted);2;;kg;7.0;;;;0;Mu;;36m
2026-04-15 17:02:00;Full body B;Chest Dip (Weighted);3;;kg;7.0;;;;0;Mu;;36m
2026-04-15 17:02:00;Full body B;Chest Dip (Weighted);4;;kg;6.0;;;;0;Mu;;36m
2026-04-15 17:02:00;Full body B;Single Arm Cable Row;1;10.0;kg;12.0;;;;0;Subir a 15?;;36m
2026-04-15 17:02:00;Full body B;Single Arm Cable Row;2;10.0;kg;10.0;;;;0;Subir a 15?;;36m
2026-04-15 17:02:00;Full body B;Single Arm Cable Row;3;10.0;kg;10.0;;;;0;Subir a 15?;;36m
2026-04-15 17:02:00;Full body B;Lateral Raise (Cable);1;5.0;kg;12.0;;;;0;Subir a 3.75;;36m
2026-04-15 17:02:00;Full body B;Lateral Raise (Cable);2;2.5;kg;12.0;;;;0;Subir a 3.75;;36m
2026-04-15 17:02:00;Full body B;Lateral Raise (Cable);3;2.5;kg;10.0;;;;0;Subir a 3.75;;36m
2026-04-15 17:02:00;Full body B;EZ Bar Biceps Curl;1;10.0;kg;12.0;;;;0;;;36m
2026-04-15 17:02:00;Full body B;EZ Bar Biceps Curl;2;10.0;kg;10.0;;;;0;;;36m
2026-04-15 17:02:00;Full body B;EZ Bar Biceps Curl;3;10.0;kg;10.0;;;;0;;;36m
2025-11-04 18:03:00;Push;Bench Press (Dumbbell);2;14.0;kg;12.0;;;;0;;;51m
2025-11-04 18:03:00;Push;Bench Press (Dumbbell);3;16.0;kg;12.0;;;;0;;;51m
2025-11-04 18:03:00;Push;Bench Press (Dumbbell);4;16.0;kg;12.0;;;;0;;;51m
2026-04-15 17:02:00;Full body B;Seated Leg Curl (Machine);1;30.0;kg;12.0;;;;0;;;36m
2026-04-15 17:02:00;Full body B;Seated Leg Curl (Machine);2;30.0;kg;8.0;;;;0;;;36m
2026-04-15 17:02:00;Full body B;Seated Leg Curl (Machine);3;30.0;kg;12.0;;;;0;;;36m
2025-06-11 18:10:00;Day 2 - Chest & Triceps;Bench Press (Dumbbell);1;14.0;kg;12.0;;;;0;;;53m
2025-06-11 18:10:00;Day 2 - Chest & Triceps;Bench Press (Dumbbell);2;14.0;kg;12.0;;;;0;;;53m
2025-06-11 18:10:00;Day 2 - Chest & Triceps;Bench Press (Dumbbell);3;14.0;kg;14.0;;;;0;;;53m
2026-04-06 16:13:00;Full body A;Bent Over Row (Barbell);1;30.0;kg;12.0;;;;0;;;18m
2026-04-06 16:13:00;Full body A;Bent Over Row (Barbell);2;30.0;kg;10.0;;;;0;;;18m
2026-04-06 16:13:00;Full body A;Bent Over Row (Barbell);3;30.0;kg;10.0;;;;0;;;18m
2026-04-06 16:13:00;Full body A;Deadlift High Pull;1;16.0;kg;12.0;;;;0;;;18m
2026-04-06 16:13:00;Full body A;Deadlift High Pull;2;16.0;kg;10.0;;;;0;;;18m
2026-04-06 16:13:00;Full body A;Deadlift High Pull;3;16.0;kg;10.0;;;;0;;;18m
2026-04-06 16:13:00;Full body A;Pull Up;1;;kg;6.0;;;;0;;;18m
2026-04-06 16:13:00;Full body A;Pull Up;2;;kg;4.0;;;;0;;;18m
2026-04-06 16:13:00;Full body A;Pull Up;3;;kg;4.0;;;;0;;;18m
2024-01-30 17:16:00;Day 2 - Chest & Triceps;Bench Press (Dumbbell);1;14.0;kg;10.0;;;;0;;;1h 12m
2024-01-30 17:16:00;Day 2 - Chest & Triceps;Bench Press (Dumbbell);2;14.0;kg;10.0;;;;0;;;1h 12m
2024-01-30 17:16:00;Day 2 - Chest & Triceps;Bench Press (Dumbbell);3;14.0;kg;10.0;;;;0;;;1h 12m
2024-01-02 16:41:00;Day 1. Chest Massacre 🦊;Bench Press (Dumbbell);1;12.0;kg;10.0;;;;0;;;1h 7m
2026-04-01 17:32:00;Full Body 1;Seated Row (Machine);1;35.0;kg;10.0;;;;0;;;33m
2026-04-01 17:32:00;Full Body 1;Seated Row (Machine);2;35.0;kg;10.0;;;;0;;;33m
2026-04-01 17:32:00;Full Body 1;Seated Row (Machine);3;35.0;kg;10.0;;;;0;;;33m
2026-04-01 17:32:00;Full Body 1;Seated Row (Machine);4;25.0;kg;12.0;;;;0;;;33m
2026-04-01 17:32:00;Full Body 1;Shoulder Press (Machine Plates);1;15.0;kg;10.0;;;;0;;;33m
2026-04-01 17:32:00;Full Body 1;Shoulder Press (Machine Plates);2;15.0;kg;10.0;;;;0;;;33m
2026-04-01 17:32:00;Full Body 1;Shoulder Press (Machine Plates);3;15.0;kg;10.0;;;;0;;;33m
2026-04-01 17:32:00;Full Body 1;Shoulder Press (Machine Plates);4;10.0;kg;10.0;;;;0;;;33m
2024-01-02 16:41:00;Day 1. Chest Massacre 🦊;Bench Press (Dumbbell);2;12.0;kg;10.0;;;;0;;;1h 7m
2024-01-02 16:41:00;Day 1. Chest Massacre 🦊;Bench Press (Dumbbell);3;12.0;kg;10.0;;;;0;;;1h 7m
2023-11-06 17:41:00;Chest/biceps;Bench Press (Dumbbell);1;10.0;kg;10.0;;;;0;;;45m
2023-11-06 17:41:00;Chest/biceps;Bench Press (Dumbbell);2;10.0;kg;10.0;;;;0;;;45m
2026-04-01 17:32:00;Full Body 1;Triceps Rope Pushdown;1;12.5;kg;10.0;;;;0;;;33m
2026-04-01 17:32:00;Full Body 1;Triceps Rope Pushdown;2;12.5;kg;10.0;;;;0;;;33m
2026-04-01 17:32:00;Full Body 1;Triceps Rope Pushdown;3;12.5;kg;10.0;;;;0;;;33m
2026-04-01 17:32:00;Full Body 1;Triceps Rope Pushdown;4;10.0;kg;10.0;;;;0;;;33m
2026-01-29 17:46:00;Full body B;Chest Dip (Weighted);1;5.0;kg;12.0;;;;0;;;36m
2026-01-29 17:46:00;Full body B;Chest Dip (Weighted);2;5.0;kg;11.0;;;;0;;;36m
2026-01-29 17:46:00;Full body B;Chest Dip (Weighted);3;5.0;kg;9.0;;;;0;;;36m
2026-01-29 17:46:00;Full body B;Single Arm Cable Row;1;20.0;kg;12.0;;;;0;;;36m
2026-01-29 17:46:00;Full body B;Single Arm Cable Row;2;20.0;kg;10.0;;;;0;;;36m
2026-01-29 17:46:00;Full body B;Single Arm Cable Row;3;20.0;kg;10.0;;;;0;;;36m
2026-01-29 17:46:00;Full body B;Lateral Raise (Cable);1;5.0;kg;12.0;;;;0;;;36m
2026-01-29 17:46:00;Full body B;Lateral Raise (Cable);2;5.0;kg;11.0;;;;0;;;36m
2026-01-29 17:46:00;Full body B;Lateral Raise (Cable);3;5.0;kg;9.0;;;;0;;;36m
2026-01-29 17:46:00;Full body B;EZ Bar Biceps Curl;1;25.0;kg;12.0;;;;0;;;36m
2026-01-29 17:46:00;Full body B;EZ Bar Biceps Curl;2;25.0;kg;9.0;;;;0;;;36m
2026-01-29 17:46:00;Full body B;EZ Bar Biceps Curl;3;25.0;kg;7.0;;;;0;;;36m
2026-01-29 17:46:00;Full body B;EZ Bar Biceps Curl;4;25.0;kg;4.0;;;;0;;;36m
2023-11-06 17:41:00;Chest/biceps;Bench Press (Dumbbell);3;10.0;kg;10.0;;;;0;;;45m
2023-01-30 17:06:00;Day 2 - Chest & Triceps;Bench Press Burn (Dumbbell);1;;kg;;;;;298;;;51m
2023-01-17 17:29:00;Day 2 - Chest & Triceps;Bench Press Burn (Dumbbell);1;;kg;;;;;309;;;35m
2026-01-29 17:46:00;Full body B;Seated Leg Curl (Machine);1;55.0;kg;12.0;;;;0;;;36m
2026-01-29 17:46:00;Full body B;Seated Leg Curl (Machine);2;55.0;kg;8.0;;;;0;;;36m
2026-01-29 17:46:00;Full body B;Seated Leg Curl (Machine);3;55.0;kg;6.0;;;;0;;;36m
2026-01-29 17:46:00;Full body B;Seated Leg Curl (Machine);4;55.0;kg;6.0;;;;0;;;36m
2023-05-22 18:30:00;Full Body 1;Bent Over Fly (Dumbbell);1;6.0;kg;20.0;;;;0;;;44m
2025-12-09 18:06:00;Full Body 1;Bent Over Row (Dumbbell);1;40.0;kg;12.0;;;;0;20kg x 2;;1h 2m
2025-12-09 18:06:00;Full Body 1;Bent Over Row (Dumbbell);2;40.0;kg;12.0;;;;0;20kg x 2;;1h 2m
2025-12-09 18:06:00;Full Body 1;Bent Over Row (Dumbbell);3;40.0;kg;11.0;;;;0;20kg x 2;;1h 2m
2026-01-27 17:21:00;Full body A;Bent Over Row (Barbell);1;50.0;kg;12.0;;;;0;;;36m
2026-01-27 17:21:00;Full body A;Bent Over Row (Barbell);2;50.0;kg;9.0;;;;0;;;36m
2026-01-27 17:21:00;Full body A;Bent Over Row (Barbell);3;50.0;kg;7.0;;;;0;;;36m
2026-01-27 17:21:00;Full body A;Bent Over Row (Barbell);4;50.0;kg;4.0;;;;0;;;36m
2026-01-27 17:21:00;Full body A;Deadlift High Pull;1;24.0;kg;12.0;;;;0;;;36m
2026-01-27 17:21:00;Full body A;Deadlift High Pull;2;24.0;kg;8.0;;;;0;;;36m
2026-01-27 17:21:00;Full body A;Deadlift High Pull;3;24.0;kg;6.0;;;;0;;;36m
2026-01-27 17:21:00;Full body A;Deadlift High Pull;4;24.0;kg;6.0;;;;0;;;36m
2025-12-09 18:06:00;Full Body 1;Bent Over Row (Dumbbell);4;20.0;kg;10.0;;;;0;20kg x 2;;1h 2m
2024-04-04 09:47:00;Home 2;Bent Over Row (Dumbbell);1;36.0;kg;13.0;;;;0;;;1h 2m
2024-04-04 09:47:00;Home 2;Bent Over Row (Dumbbell);2;36.0;kg;13.0;;;;0;;;1h 2m
2024-04-04 09:47:00;Home 2;Bent Over Row (Dumbbell);3;36.0;kg;13.0;;;;0;;;1h 2m
2026-01-27 17:21:00;Full body A;Goblet Squat;1;44.0;kg;12.0;;;;0;;;36m
2026-01-27 17:21:00;Full body A;Goblet Squat;2;44.0;kg;10.0;;;;0;;;36m
2026-01-27 17:21:00;Full body A;Goblet Squat;3;44.0;kg;10.0;;;;0;;;36m
2026-01-27 17:21:00;Full body A;Goblet Squat;4;44.0;kg;11.0;;;;0;;;36m
2026-01-27 17:21:00;Full body A;Goblet Squat;5;44.0;kg;9.0;;;;0;;;36m
2026-01-27 17:21:00;Full body A;Romanian Deadlift (Barbell);1;100.0;kg;12.0;;;;0;;;36m
2026-01-27 17:21:00;Full body A;Romanian Deadlift (Barbell);2;100.0;kg;10.0;;;;0;;;36m
2026-01-27 17:21:00;Full body A;Romanian Deadlift (Barbell);3;100.0;kg;10.0;;;;0;;;36m
2026-01-21 17:22:00;Full body B;Chest Dip;1;0.0;kg;12.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Chest Dip;2;0.0;kg;9.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Chest Dip;3;0.0;kg;7.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Chest Dip;4;0.0;kg;4.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Single Arm Cable Row;1;35.0;kg;12.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Single Arm Cable Row;2;35.0;kg;10.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Single Arm Cable Row;3;35.0;kg;10.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Lateral Raise (Cable);1;10.0;kg;12.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Lateral Raise (Cable);2;10.0;kg;10.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Lateral Raise (Cable);3;12.0;kg;10.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;EZ Bar Biceps Curl;1;40.0;kg;12.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;EZ Bar Biceps Curl;2;40.0;kg;8.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;EZ Bar Biceps Curl;3;40.0;kg;8.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;EZ Bar Biceps Curl;4;40.0;kg;4.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Leg Extension (Machine);1;110.0;kg;12.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Leg Extension (Machine);2;110.0;kg;9.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Leg Extension (Machine);3;110.0;kg;6.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Leg Extension (Machine);4;110.0;kg;5.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Seated Leg Curl (Machine);1;110.0;kg;12.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Seated Leg Curl (Machine);2;110.0;kg;6.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Seated Leg Curl (Machine);3;110.0;kg;5.0;;;;0;;;39m
2026-01-21 17:22:00;Full body B;Seated Leg Curl (Machine);4;80.0;kg;3.0;;;;0;;;39m
2024-03-22 10:09:00;Home 2;Bent Over Row (Dumbbell);1;36.0;kg;12.0;;;;0;;;31m
2024-03-22 10:09:00;Home 2;Bent Over Row (Dumbbell);2;36.0;kg;12.0;;;;0;;;31m
2024-03-22 10:09:00;Home 2;Bent Over Row (Dumbbell);3;36.0;kg;12.0;;;;0;;;31m
2024-03-14 08:39:00;Home 2;Bent Over Row (Dumbbell);1;36.0;kg;9.0;;;;0;;;31m
2026-01-19 17:49:00;Full body A;Bent Over Row (Barbell);1;90.0;kg;12.0;;;;0;;;33m
2026-01-19 17:49:00;Full body A;Bent Over Row (Barbell);2;90.0;kg;10.0;;;;0;;;33m
2026-01-19 17:49:00;Full body A;Bent Over Row (Barbell);3;90.0;kg;7.0;;;;0;;;33m
2026-01-19 17:49:00;Full body A;Bent Over Row (Barbell);4;40.0;kg;3.0;;;;0;;;33m
2026-01-19 17:49:00;Full body A;Deadlift High Pull;1;64.0;kg;12.0;;;;0;Demasiado pesadas, revisar YouTube peso;;33m
2026-01-19 17:49:00;Full body A;Deadlift High Pull;2;48.0;kg;8.0;;;;0;Demasiado pesadas, revisar YouTube peso;;33m
2026-01-19 17:49:00;Full body A;Deadlift High Pull;3;48.0;kg;6.0;;;;0;Demasiado pesadas, revisar YouTube peso;;33m
2026-01-19 17:49:00;Full body A;Deadlift High Pull;4;48.0;kg;6.0;;;;0;Demasiado pesadas, revisar YouTube peso;;33m
2024-03-14 08:39:00;Home 2;Bent Over Row (Dumbbell);2;36.0;kg;15.0;;;;0;;;31m
2024-03-14 08:39:00;Home 2;Bent Over Row (Dumbbell);3;36.0;kg;12.0;;;;0;;;31m
2023-08-28 16:47:00;Full Body 1;Bent Over Row (Dumbbell);1;40.0;kg;9.0;;;;0;;;44m
2026-01-19 17:49:00;Full body A;Leg Press Horizontal (Machine);1;70.0;kg;10.0;;;;0;;;33m
2026-01-19 17:49:00;Full body A;Deadlift (Smith Machine);1;50.0;kg;12.0;;;;0;;;33m
2026-01-19 17:49:00;Full body A;Deadlift (Smith Machine);2;50.0;kg;12.0;;;;0;;;33m
2026-01-19 17:49:00;Full body A;Deadlift (Smith Machine);3;50.0;kg;8.0;;;;0;;;33m
2026-01-16 16:28:00;Full body B;Chest Dip;1;;kg;12.0;;;;0;;;35m
2026-01-16 16:28:00;Full body B;Chest Dip;2;;kg;8.0;;;;0;;;35m
2026-01-16 16:28:00;Full body B;Chest Dip;3;;kg;7.0;;;;0;;;35m
